# Undirected graph: reduceddataset14k.txt
# Reduced Amazon Graph
# Nodes: 14000 Edges: 21255
# FromNodeId	ToNodeId
234132	54618
234132	209114
234132	547601
37529	118311
37529	246275
37529	530903
70297	72130
70297	157804
70297	236089
70297	402811
70297	404368
365210	54220
365210	480415
365210	506484
37532	59217
37532	202791
463518	129502
332450	23341
332450	45159
332450	425735
135842	12924
135842	60279
135842	163653
135842	180123
135842	207998
135842	286843
135842	391958
37540	78463
37540	149565
37540	278591
135847	97837
135847	122250
135847	281139
529064	15570
496300	215247
496300	313793
496300	409145
496300	539497
4781	271744
4781	448098
4781	524100
135857	21626
135857	323030
234161	152302
463539	145964
463539	154734
463539	317053
463539	332882
70324	77361
70324	252457
70324	379069
365237	539497
463546	23153
463546	40474
463546	269764
463546	457775
463546	518972
135867	41377
135867	380326
398017	174884
398017	342534
496324	252432
37576	312928
398027	389062
398027	407765
398027	522451
234187	187062
234187	509269
398032	122390
398032	539221
103124	20805
168662	172464
168662	507431
135895	84308
135895	334924
135895	455266
135895	479278
398041	37824
398041	374097
135898	85905
135898	186356
135898	205615
135898	216392
135898	268597
135898	292457
135898	515301
496349	28052
496349	48930
496349	48978
496349	114884
496349	524185
529119	217031
529119	290439
4832	108889
70375	4951
529131	217441
299757	16467
299757	130142
266989	64656
4846	37729
4846	307702
70384	19931
70384	44326
70384	104308
70384	211625
267002	32597
267002	225196
267002	279199
267002	439621
299772	162187
299772	450067
201472	216645
70408	24488
70408	491207
463625	74950
463625	189303
463625	332748
463625	342715
463625	344583
463625	436641
463625	487864
463625	512672
463625	529162
463625	533319
529162	74950
529162	76270
529162	189303
529162	261029
529162	332748
529162	342715
529162	436641
529162	487864
529162	512672
529163	8337
529163	376313
529163	377392
529163	514281
463627	53522
463627	118665
234248	226041
234248	249132
529166	5856
529166	260293
37646	64556
37646	481231
37646	506212
496400	458079
365332	375325
103189	80982
103189	503028
201500	56423
201500	120783
201500	152606
201500	305711
201500	353484
529184	194894
529184	274703
529184	312305
529184	516325
267042	291489
267042	371154
267042	425616
267042	476789
267042	523240
70437	81993
70437	381300
37669	348575
37669	373780
430888	80778
430888	174472
430888	416431
430888	452257
103210	17322
103210	222887
4908	257109
4908	334286
4908	508678
4908	518957
529198	471904
4911	72194
4911	176164
4911	388704
365360	124325
365360	299953
365360	317129
365360	500112
299825	89139
201524	174144
201524	416981
201524	452120
299829	93264
299829	408860
201526	316009
201526	468279
463672	178612
463672	447767
529212	375802
529215	86921
529215	124976
529215	497210
529215	499520
103232	518739
4930	259539
103238	339346
103238	349504
136011	63878
136011	180888
136011	182519
136011	420362
136011	502784
267090	20041
267090	88649
267090	88655
267090	96251
267090	253317
267090	291489
267090	375116
267090	439033
267090	447341
267090	476789
103252	369615
103252	409484
299860	20162
299860	379404
430936	8353
430936	8520
430936	21636
430936	40607
430936	78514
430936	115978
430936	116209
430936	118928
430936	130764
430936	146518
430936	149760
430936	162437
430936	207042
430936	226664
430936	273458
430936	282083
430936	290477
430936	304004
430936	387250
430936	405692
430936	414987
430936	454367
430936	481227
430936	488245
430936	518140
430936	519449
430938	185741
430938	385730
430938	403157
430938	487125
299866	154558
299866	192029
299866	326646
299866	348110
299866	349233
299866	425455
37729	307702
136033	138550
136033	191370
136033	425982
136033	546107
136033	547958
168803	16012
168803	240815
299878	244901
299883	103363
299883	153231
332652	104281
4976	70992
4976	106613
4976	414891
4976	445951
299889	286818
299889	334995
365427	75075
365427	123436
365427	251607
365427	502784
299899	42948
299899	145100
299899	154415
299899	171843
299899	188765
299899	221329
299899	508684
4992	38019
4992	42111
4992	225731
4992	342320
70529	546861
496520	209581
37770	289797
37770	372313
332688	88319
332688	386091
332690	156351
332690	156357
332690	250885
332690	442757
332690	475603
332690	523971
103317	367071
529311	187886
529311	372963
529311	488892
463776	42058
103329	16012
234402	162283
234402	223977
234402	223997
234402	249086
234402	401135
332713	80608
431017	30994
431017	270494
431017	284645
431017	326607
103343	425455
299953	124325
332723	194613
332723	208715
332723	410731
332723	516748
496568	45330
496568	118712
496568	124941
496568	466140
496574	381662
496574	422160
496574	434096
529343	456414
529343	523053
37824	374097
103363	153231
103364	203470
103364	291262
103364	383227
70598	208092
267207	307285
267207	339777
267207	368941
267207	435368
201674	173759
201674	248719
201674	334121
332748	74950
332748	344583
332748	487864
332748	512672
332748	533319
234450	31227
234450	51350
234450	123777
529366	416191
529366	537197
463832	125280
529370	115891
529370	391767
529372	244835
529372	491285
267230	175368
529378	73569
529378	195249
529378	195858
529378	224995
529378	255877
529378	335268
5092	94541
5092	104452
5092	138688
5092	249116
5092	457356
70630	151389
70630	355293
70630	399167
70630	532297
70630	534025
70631	115925
70631	145193
70631	220250
103400	284295
103400	441658
103400	500282
267239	39748
267239	152013
267239	229357
267239	255185
136173	11083
136173	258816
136173	385456
168948	21941
168948	23152
168948	517349
168948	531112
168948	535811
267260	196290
168955	484840
398333	115670
398333	189240
398333	193838
398333	193843
70655	17422
70655	113037
70655	518098
300032	347600
37890	46527
37890	120387
37890	301879
37890	369566
37890	436568
332803	128189
332803	404914
332803	414006
103429	547315
37895	12989
37895	180678
37895	475146
463883	26990
463883	61288
463883	82390
463883	104178
37903	39443
37903	84700
37903	305558
332815	29075
332815	42623
332815	79478
332815	251388
332815	251978
365586	27325
267284	127011
267284	258795
267284	283390
267284	476677
70677	12254
70677	18547
70677	251713
70677	508552
332820	226976
37914	142417
37914	368073
37914	438286
37914	440515
267295	5158
267295	211565
267295	217268
267295	341557
267295	349233
267295	425455
365601	435706
365601	534606
70694	30399
267303	120406
267303	319559
5158	211565
5158	349233
168999	432077
136236	83974
136236	540123
431149	13705
431149	14053
431149	126483
431149	311102
431149	488341
431149	504032
234546	108584
234546	215664
234546	530207
300082	308697
529462	350517
529462	424572
5175	14571
5175	155575
5175	156845
5175	181231
5175	335319
103484	349290
103484	451728
103491	273534
431174	38365
431174	458358
431174	498702
431174	540328
496711	28640
496711	314351
496711	318391
332872	450297
332872	478362
201801	516741
37963	122349
201805	85068
201805	143000
201805	294595
201805	325621
201805	348112
201805	502558
37967	484100
37967	540224
37967	544890
463953	110214
463953	177509
463953	180678
463953	511888
332882	17223
332882	83742
332882	145964
332882	154734
332882	241459
332882	505519
365655	149571
365655	241833
365655	365659
365655	365660
365655	456429
365659	149571
365659	365660
365659	365662
365659	365664
365659	389452
365659	456429
431195	211804
431195	245507
431195	262116
37981	49400
37981	113064
37981	180388
37981	410151
37981	422127
37981	449234
37981	458358
37981	491463
365662	365660
365662	365664
365662	389452
365662	456429
365660	365664
365660	389452
365660	456429
365664	54420
365664	389452
365664	456429
169057	402397
169057	448157
169057	536012
169057	540593
332891	369306
37988	15308
37988	219238
70758	425568
103528	274215
103528	425965
332905	143194
332905	152843
332905	293088
431210	141236
431210	366691
431210	437872
332908	91945
332908	229019
332908	506866
37997	31674
37997	280279
37997	354980
267383	415404
267383	440701
332921	7426
332921	97679
332921	156663
234618	341160
234618	415179
38019	42111
38019	108358
38019	225039
38019	225731
38019	342320
529541	29974
529541	179477
529541	378386
103558	39128
103558	182535
103558	223763
103558	273077
70791	174492
70791	326834
70791	338466
70791	491483
136328	352953
398472	50218
70796	252089
70796	481324
201877	227322
201877	370187
529568	189482
529568	439162
234658	96587
234658	121128
234658	544551
496803	244993
431270	91734
431270	185328
431270	190285
431270	215247
431270	313793
431270	440506
398504	63167
398504	94410
398504	123926
398504	243180
398504	274133
398504	283690
398504	287549
398504	391013
398504	447147
398504	466328
398504	533933
70825	13022
70825	46074
103594	208249
103594	208377
103594	247825
103594	270903
103594	547517
38066	88272
398514	10503
398514	16817
398514	425101
398514	451435
496825	277262
5326	78922
5326	242133
5326	538933
70863	292712
70863	301086
103630	80841
136399	6760
136399	538006
300250	375717
201947	18283
201947	183242
201947	333852
201947	519011
70877	281819
70877	497266
70877	537757
136414	62528
136414	293998
267488	77207
267488	242922
267488	334949
103653	58702
103653	450114
5352	271220
5352	290185
5352	308516
5352	345007
5352	351444
5352	370993
5352	393049
5353	433633
5354	74746
5354	80217
5354	148025
5354	256064
5354	372488
5354	388232
5354	532042
103658	151432
103658	176593
103658	303738
267497	243915
267497	381458
267497	467724
267497	532021
333036	219006
333036	350636
234735	373531
234735	469664
103676	170981
103676	398713
5372	53274
5372	153733
5372	322221
5372	519485
398590	214824
5376	178697
398598	487433
234762	315037
234762	384298
234762	482805
398606	52941
398606	257096
398606	347890
496912	25503
496912	58032
496912	107528
496912	174228
496912	218301
496912	327004
496912	489656
5394	368449
5394	436013
333076	418281
38167	76206
38167	110352
5402	222682
234781	58263
234781	147919
234781	181363
234781	246386
234781	271510
234781	545399
38175	181501
38175	236706
38175	351595
300322	89743
300322	261030
300322	282996
300322	391311
300322	417173
300322	497729
300322	515649
300322	529835
234786	152441
234786	174567
234786	178646
70949	130896
70949	218627
70949	305908
464166	189466
464166	237792
464166	300622
464166	360104
38189	418949
365870	287062
365870	420862
365870	443740
365870	444762
365870	472228
365870	517291
300336	486327
300336	530916
300339	130717
300339	436302
202045	422918
202045	425950
136516	137211
136516	137888
202059	142842
202059	422713
202059	543587
202059	546225
202059	547557
300363	24137
300363	240515
300363	247390
300363	452712
169293	280211
70992	106613
70992	414891
38226	118365
38226	128058
38226	143815
169299	10764
333146	145240
333146	503263
333146	513647
333146	518534
5466	252521
5466	256574
5466	544908
267611	180977
267611	357638
267611	405395
267611	473133
202075	180776
202075	382928
300389	218954
300389	320880
300389	502248
5477	74025
5477	539048
5477	539939
333162	91135
333162	383470
333162	434212
333162	482263
38254	333599
38254	514903
398712	520843
398713	140071
464251	515649
136572	130788
136572	214322
5502	338968
5502	404904
5503	63433
497025	220569
497025	474577
497025	546559
497025	547010
529793	244597
529793	447864
431493	55390
431493	471642
431496	163244
431496	191134
365962	174256
365962	511965
300431	19243
300431	32108
300431	229343
300431	260541
300431	370126
71056	58057
71056	280881
71056	311993
71056	322668
234905	172248
234905	225070
234905	514733
365979	55071
365979	125996
365979	475865
333216	20917
333216	374373
333216	406972
333216	523498
103849	17361
103849	85151
103849	110214
103849	290774
103849	447726
529835	64916
529835	89743
529835	261030
267693	450765
267693	502340
202158	209011
136621	544772
464304	44375
464304	78964
464304	253874
464304	446749
103863	27772
103863	439902
529850	56948
529850	162171
529850	517099
529850	537808
169419	474112
398801	80452
136659	294847
136660	31159
136660	130012
136660	243949
333268	413759
497110	340156
497110	470501
267739	75207
267739	434995
103900	251978
103900	524171
38365	24139
38365	95281
38365	146598
38365	236501
38365	284646
38365	420290
38365	439836
38365	458358
38365	498702
529887	369095
529887	425239
497124	337270
300521	11358
300521	177413
300521	242799
300521	470970
300521	511969
398826	7308
398826	315359
398826	424153
398826	436020
398826	503706
431595	209290
431595	275120
431595	444836
431595	455573
202218	238215
202218	248898
202218	349687
202218	454815
529900	286122
529900	351640
529900	478652
333292	40538
333292	76593
333292	125872
103926	85617
103926	261488
366073	10489
366073	130478
366073	150886
366073	176448
366073	249144
366073	402356
366073	467132
366073	516672
366073	519374
366073	520081
366073	535188
169478	437408
169478	516957
169478	517669
529926	243832
529926	321614
497170	377362
5654	540518
5654	547674
5654	548028
235035	56929
235035	219784
235035	243315
267803	20353
267803	130580
267803	357847
136735	25164
136735	58415
136735	543154
529951	124827
529951	124896
529951	149442
529951	499830
235045	60793
235045	241575
202281	486327
202281	530916
71210	170410
71210	203632
71210	217427
71210	306218
71210	416089
71210	534307
235051	175717
235051	242017
235051	408168
529961	43716
529961	447579
235059	538224
431669	339014
431669	513793
497210	286447
267835	52136
267835	500596
103998	224912
103998	346899
103998	346955
71235	111426
71235	187722
71235	281009
71235	412829
71235	475818
38473	152178
38473	469949
71242	145651
71242	162397
71242	289932
169547	57960
169547	90010
169547	347250
169547	405502
169547	519062
366154	130478
366154	244661
366154	278504
366154	321060
366154	384049
366154	520081
136781	74746
136781	392841
136781	518763
300622	237792
529996	114925
529996	344576
202317	353779
267861	9852
267861	159611
267861	180005
267861	547040
267861	547150
71253	44561
71253	321000
71253	373194
71253	409145
71269	546874
71269	546991
267880	49385
267880	381100
5736	77471
497258	437594
5741	403422
235118	43314
235118	74146
235118	317201
202354	14325
202354	17902
202354	28108
267891	144201
267891	544209
267891	545830
267891	548179
497266	10489
497266	161171
497266	333705
497266	357889
497266	448372
497266	537757
235128	189156
235128	343840
235128	393002
136824	180313
136824	272842
136824	487140
530045	79483
530045	194810
530045	519439
136839	544956
333448	23687
333448	127097
398991	52941
398991	257096
398991	347890
398991	389342
202392	276179
202392	484228
169627	211241
169627	271220
497314	23717
497314	518019
104098	31555
104098	251507
104098	424684
235171	272888
235171	300726
202405	222509
5798	228367
5798	335568
71335	137574
71335	138060
71335	374708
300715	157948
300715	251978
300715	334815
333487	53675
333487	74025
333487	383496
333487	433407
235184	30984
235184	370226
38575	55336
38575	63986
38575	387142
38575	393049
300726	8166
202426	27635
202426	162101
300731	6799
300731	111691
300731	548404
333500	292170
497352	6574
497352	373912
300744	155634
431821	138689
431821	315595
497361	162283
497361	226952
497361	347579
497361	482263
169681	268544
169681	382472
399059	158562
399059	180490
399059	205201
399059	246565
399059	437083
464597	58175
464597	376868
464597	382219
464597	453500
464597	454004
333525	116167
333525	383606
333525	503792
38623	410746
5856	260293
5856	481007
38629	253538
38629	366380
38629	443283
38629	482252
104166	29543
104166	542670
497386	11850
497386	30857
497386	106268
497386	319845
497386	442585
497386	452681
497386	470022
235244	141287
235244	384504
235244	410412
235244	437561
169709	54629
169709	186625
169709	547943
71406	453361
497389	72997
497389	251867
104178	61288
104178	82390
169715	26668
169715	27940
169715	40014
169715	503458
464628	105374
464628	151250
464628	203723
464628	240182
464628	480473
169719	90524
169719	176306
268024	19467
268024	352933
268024	410778
530169	40714
530169	50650
530169	63425
530169	182336
530169	351640
530169	352782
530169	415503
530169	487675
399102	123573
399102	306602
399102	350949
399102	358149
399102	512097
399104	80655
399104	219765
399104	343476
399104	472276
268035	353578
235272	158492
235272	158531
235272	181323
235272	202684
366346	98267
366346	228511
366346	447161
71442	82107
71442	544865
104211	146289
104211	148775
104211	178295
104211	278985
104211	415404
104211	506484
104219	545015
104219	548091
71453	116811
71453	126277
71453	145414
71453	170581
333599	115410
333599	514903
5920	14219
5920	356461
5920	404314
530207	108584
530207	215664
366367	217712
71462	107630
71462	521968
366380	117263
366380	443283
366380	482252
71468	545698
5937	340490
5937	409023
300851	151540
300851	420863
300851	455356
530239	412611
399167	56445
399167	186285
399167	521156
399167	532297
366408	15229
366408	111865
366408	235968
169803	57583
300890	314173
300890	349787
300890	439162
268122	107343
5981	149565
5981	278591
5982	115568
5982	144385
5982	282235
5982	382075
530270	413248
399202	128723
399202	138502
399202	321808
399202	327016
399202	439291
399202	472236
300899	18391
300899	449089
530276	112608
530276	151555
530276	235816
530276	314217
5994	129893
5994	179824
5994	302093
5994	413119
5996	46626
5996	59460
5996	117295
5996	544675
38765	15213
38765	86903
38765	308168
38765	325036
464749	369888
464749	442334
268145	56445
268145	417693
268147	272590
268147	506504
104308	55530
71544	50719
71544	236706
71549	479268
530302	160277
530302	204777
530302	392041
530302	442333
38783	8287
38783	13998
38783	16240
38783	147916
38783	182078
38783	244192
38783	410803
235390	31852
235390	50139
235390	91027
235390	509620
300930	212505
300930	347411
300930	466624
300930	479267
169861	16309
169861	175867
235398	545233
333705	10489
333705	161171
333705	448372
333705	537757
104330	140443
104330	344691
432018	124179
432018	140180
432018	347868
432018	360245
169875	344876
169875	368983
202644	84168
300949	246640
300949	376208
300949	480413
333738	404914
333738	414006
399275	78989
399275	448921
104366	75848
104366	158327
300974	61157
71602	307344
300983	516175
169911	119215
497594	125058
202684	158492
202684	158530
202684	158531
202684	181323
202684	310981
333757	118616
333757	179093
333757	180888
333757	302761
333757	377359
71613	540146
202690	107988
202690	181892
202690	359473
202690	412887
202690	479212
202690	498379
6089	83737
6089	372743
6089	481133
202698	469343
432077	353479
268242	38882
268242	51008
169947	61436
169947	217025
104412	542229
104412	542909
104412	545550
169950	94173
38882	51008
104419	178980
104419	202970
366569	359185
366569	359650
333804	291689
333804	449927
301038	502961
301043	242353
301043	371374
301043	499945
104439	467084
104439	541739
464890	58337
464890	455049
104442	372644
268284	13323
268284	13690
268284	437083
169980	278750
169980	437391
169980	453989
169980	516216
137211	546241
137215	545810
104449	155906
104452	249116
104452	457356
71687	345043
71687	347341
71687	434111
530442	41530
530442	545120
169996	45305
169996	489115
301075	113588
301075	377431
399380	44321
399380	404736
399380	475343
399380	476338
399380	542119
235541	138138
235541	260325
235541	319657
235541	433756
235541	531545
71702	437530
333847	63356
333847	145651
333847	479566
333847	518321
333852	18283
333852	243168
333852	519011
301086	292712
432162	85569
202791	59217
301097	16817
301097	205966
301097	344239
301097	371572
301097	451435
301097	477318
301097	536525
268334	548091
432176	343311
399413	15254
399413	260502
235574	62876
235574	62887
235574	125719
170040	279788
170040	443948
170040	543812
366649	436371
301112	415929
202813	29647
202813	73117
432190	284693
497729	261030
497729	515649
104515	119656
38980	240435
38980	450459
38980	542785
497735	177691
497735	418655
530506	106713
530506	261794
530506	326915
38989	192615
38989	276671
38989	546655
38989	547905
104526	338425
268369	81087
268369	170738
268369	180888
268369	205216
268369	206514
268369	211893
268369	239578
268369	254389
268369	284576
268369	284908
268369	367667
268369	408860
268369	502086
268369	515756
497751	338122
497751	532801
71772	325027
71773	482151
137311	187343
137311	504014
366691	141236
366691	437872
301156	29399
301156	534575
170087	147042
170087	224753
170087	416204
170087	505447
333927	159305
333927	242695
333927	289531
497770	88492
497770	219633
497770	319147
497770	489622
137323	79465
137323	125366
137323	152475
137323	261840
137323	376715
137323	540882
333933	391059
333933	472212
333933	479626
432235	28656
432241	8208
432241	115105
399475	76505
399475	139181
399475	255234
399475	469017
268404	18071
268404	54301
268404	93330
268404	217102
268404	219238
465019	248859
465019	275549
465019	369819
465019	416934
465019	476330
71806	220181
71806	321007
71806	327269
399488	123441
399488	534588
170113	30017
170113	472414
137347	87104
137347	123255
137347	289797
137347	305802
6276	312404
6275	354350
333960	475311
268429	154969
268429	372492
465038	179900
465038	327081
465038	482218
202896	140443
202896	149963
202896	183921
202896	247123
202896	281375
333970	369633
6299	480281
530588	86984
530588	416421
530588	438676
235683	57789
235683	374986
235687	18263
235687	44238
235687	49143
235687	83709
235687	115857
235687	184382
235687	545554
497831	305959
497831	311546
497831	348785
497831	450674
6318	313521
6318	322439
6318	352767
170158	411166
170158	538846
465073	274534
432306	349923
432306	368438
432306	486194
301238	206961
137401	170804
39098	56150
39098	113189
39098	191927
39098	284211
39098	513884
530630	287734
530630	288908
530630	307186
530630	354492
530630	445196
530630	448900
71879	51719
71879	335422
71879	466568
71879	511226
71879	536365
530643	130223
530643	237034
530643	544062
530643	546098
530643	548282
6356	111453
6356	347980
6356	476873
39125	23501
39125	188016
39125	471174
39125	541469
39128	182535
202970	178980
235741	548018
39136	532626
465125	447341
334054	158531
334054	183849
334054	337627
334054	337687
334054	353677
334054	512947
465129	273059
465129	348314
465129	449456
465129	498625
465129	518077
235753	87706
235753	203740
170217	544244
235764	111453
235764	155853
235764	269546
235764	347980
235764	380822
39157	18547
39157	189234
39157	537808
497911	123444
497911	449140
530681	89759
530681	150990
530681	479211
530681	500792
334075	358323
334075	543376
301309	319174
301309	320936
104702	120931
104702	240271
104702	342914
39167	142372
39167	146755
39167	337910
39167	440470
268544	382472
530689	28318
530689	425599
530694	177209
104729	175885
104729	178524
104729	389665
268577	152642
235816	112608
235816	151555
235816	314217
137513	180651
137513	185737
137513	273161
334121	173759
334121	248719
334126	85617
334126	306656
334126	481922
366894	372418
6449	21209
6449	29066
6449	399944
6449	434781
6449	466257
268597	186356
268597	375929
268597	515301
39221	335520
39221	435364
235832	122567
235832	218914
235832	356570
465209	74146
465209	140752
465209	380345
268602	97148
268602	544637
268602	545053
268602	546013
235836	65413
235836	139227
235836	196046
235836	443559
334145	159617
334145	206497
334145	470728
137542	124984
137542	185087
137542	227969
137542	546172
104775	6760
104775	18253
104775	82458
104775	97199
104775	191667
104775	218814
104775	293909
104775	402685
104775	407345
104775	444195
104775	444198
104775	444199
235848	106135
235848	185891
6481	258286
6481	279577
6481	293807
6481	516244
268626	21941
268626	39397
268626	252403
268626	290774
268626	312523
268626	317053
268626	354385
268626	433407
268626	534635
498003	76505
498003	139181
498003	255234
498003	469017
366929	10764
366929	46032
366929	243033
366929	244616
39249	113322
39249	349534
39249	508526
170328	32229
170328	118568
170328	420622
6492	26075
6492	94580
6492	182972
6497	79845
6497	247515
6497	422241
72034	272015
72034	437753
137574	374708
170350	443559
137583	76362
137583	154513
137583	191317
137583	544502
137583	546112
137583	546358
137583	548318
39280	355321
39280	451500
334200	107191
334200	207027
334200	303326
72058	535331
432507	40150
432507	49011
432507	123137
39291	150992
39291	367720
39291	473013
399750	108268
399750	334574
399750	538642
498056	7528
498056	228517
498056	306190
432522	170716
366988	260029
366988	503099
301457	239107
6550	59348
6550	60760
6550	282703
235933	352544
235933	377514
72094	12632
72094	43059
72094	51022
72094	507890
72094	546286
367009	28510
367009	96794
367009	112434
367009	355343
367009	390869
367009	467426
6568	509595
170410	19252
170410	306218
170410	416089
170410	534307
301483	11915
301483	106397
530860	158587
530860	432888
530860	466955
72107	107004
72107	180888
72107	500206
72107	502784
6574	373912
530879	245839
530879	308305
530879	411353
530879	518914
235968	23001
235968	90527
235968	243533
235968	450114
235968	469155
235970	139089
235970	210992
72130	146804
72130	157804
72130	402811
104906	484515
104906	506410
72140	8353
72140	162437
72140	189610
72140	207042
6606	542257
334286	285081
334286	354630
334286	508678
334286	518957
399824	84708
399824	155537
203216	443085
72145	187042
72145	436321
72145	514252
530903	118311
530903	246275
6616	483099
203225	123968
203225	354027
334305	192374
334305	402397
334305	448157
170466	28640
170466	43928
170466	479863
104930	206308
104930	213326
530916	90754
530916	486327
39397	18675
39397	31786
39397	76232
39397	312523
39397	409159
39397	538199
465382	320511
367087	22148
367087	191824
236028	23314
236028	25949
236028	127045
236028	338453
236028	345661
203260	339565
203260	348112
170496	336764
530944	369215
530944	536348
72194	139591
72194	260478
72194	316130
72197	55984
72197	108322
72197	239835
72197	371983
39443	84700
39443	305558
432660	212929
432664	150233
104987	89969
104987	336915
104987	421126
465440	21031
465440	158932
465440	341417
268835	76884
268835	146802
268835	312632
268835	441404
498218	544156
170542	215518
432689	536752
301619	9970
301619	304708
301619	483998
301619	535291
301619	537900
236089	77440
170553	44214
170553	48611
170553	420562
236091	115613
236091	193398
236091	382535
236091	510823
531004	189641
531004	261238
531004	311197
367174	41442
367174	81201
72263	19260
72263	29065
72263	277567
72263	287466
72263	334995
72263	336909
72263	420790
72263	531483
399944	21209
399944	22622
399944	29066
399944	53493
399944	61845
399944	78662
399944	123758
399944	145768
399944	273161
399944	434781
399944	466257
72265	15969
72265	58157
72265	544505
72266	72268
72266	82107
72266	276600
72266	544285
465482	13736
72268	276600
72268	544285
465484	51070
465484	184572
465484	215816
39502	18796
105036	389970
105036	522163
170581	116811
170581	126277
170581	145414
236122	27353
236122	472712
236122	533535
6749	6758
137824	139356
137824	189143
137824	276649
6753	6821
6753	15850
6753	453361
399969	192710
399969	358826
399969	413744
399974	114166
399974	534700
6760	18253
6760	538006
72295	126133
72295	227503
72295	509778
39534	121083
39534	215985
39534	453489
39534	531137
170607	25748
170607	56160
170607	110877
170607	517961
170610	207027
170610	407986
72306	22175
72306	42948
72306	73510
72306	334995
236154	504311
203388	196337
203388	222084
498304	30017
498304	208197
498304	373031
203394	43064
203394	255777
203394	382171
334467	97712
334467	221518
334467	250688
334467	371094
170628	8503
170628	175544
170628	214750
170628	487400
6799	42925
6799	548404
6804	86370
6804	344709
72343	184729
465559	112865
465559	130199
465559	220971
203420	417791
236190	194384
236190	212302
236190	222074
236190	354423
236190	444267
236190	472068
137888	173056
105120	9627
105120	86291
105120	379788
137891	78416
137891	128175
137891	327081
137891	420019
6821	15850
6821	453361
465574	292735
465574	308674
531112	23152
531112	110590
531112	535811
400045	18004
400045	27940
400045	255794
400045	382200
400045	445035
367285	139089
367285	421557
72376	342627
72376	402906
137912	518674
498364	48930
498364	91611
498364	302283
531137	121083
531137	215985
531137	453489
498379	107988
498379	181892
498379	359473
498379	412887
203470	209827
203470	291262
203470	383227
203470	491458
137935	12389
137935	73294
137935	385458
137935	545271
137935	547782
531154	29834
531154	223884
531154	276820
531154	344769
531154	434088
105171	81305
105171	506333
367315	92601
137943	339328
137943	389227
465625	118106
137948	143758
137948	389182
137948	515035
301788	453310
301788	453316
400092	376125
400092	410966
400092	506500
400092	515729
105186	42047
105186	42948
105186	65335
105186	177689
105186	179199
105186	218293
105186	291216
105186	348075
105186	480038
269026	253708
39659	180601
39659	535674
334574	108268
334574	538642
334576	95932
334576	506500
334576	515729
6898	274133
6898	339629
6898	454816
6898	470257
6898	514562
170742	186144
170742	314023
170742	357500
170742	445495
39670	83980
39670	303607
39670	421311
39670	519929
432888	185657
432888	357129
432888	449905
531195	242253
531195	273511
531195	421043
6907	57273
6907	318501
6907	484421
334595	47533
334595	173563
203525	204065
203525	313920
72456	120183
72456	293721
170762	62935
170762	177261
170762	190791
170762	542375
170762	546881
269069	61804
269069	184433
269069	249313
269069	548237
334611	56909
334611	246010
334611	446194
269076	287900
269076	314357
334613	180153
334613	257974
105240	370609
105240	470822
269081	64376
269081	112546
367388	39925
367388	44218
367388	471174
39712	186437
105248	281254
105248	354008
105248	455126
531232	20426
531232	121318
39716	180994
39716	180995
39716	260914
39716	317263
39716	445890
465703	219200
367404	148487
367404	187966
6958	61217
6958	385146
6958	538135
367410	23132
367410	44032
367410	65409
367410	404745
367410	416628
367410	474441
367410	507756
170804	31033
170804	65347
170804	79270
170804	149957
170804	536058
6966	7327
6966	183807
6966	401262
6966	447807
6966	467931
6966	515433
6966	539254
301879	46527
301879	369566
301879	377399
301879	436568
39739	143000
39748	152013
39748	229357
72519	17320
236364	179312
236364	322124
138060	374708
6995	90274
6995	403497
269145	177836
269145	421125
367456	292837
138082	30231
138082	54592
138082	282030
138082	327230
138082	334702
138082	522052
334702	77207
334702	282030
334702	334949
334702	449271
334702	522052
301934	245903
203632	19252
203632	217427
203632	306218
203632	534307
203633	442876
203633	485105
531314	61939
433012	14199
433012	377189
433012	407415
498557	117441
498557	155970
203649	123554
203649	159611
531331	368760
531331	413310
531331	458685
531331	487452
269188	405025
138120	30950
138120	393002
138120	502961
72587	22618
72587	122052
72587	240473
72587	320652
72587	423844
72587	454795
72587	470989
72587	517508
531339	162026
531339	322277
105357	180986
105357	389810
465816	503809
531353	96161
531353	192689
138138	290404
138138	433756
138138	531545
170905	118984
170905	229139
400281	126413
400281	276179
400281	335924
138142	113040
138142	370645
138142	456851
105374	54487
105374	151250
105374	203723
105374	240182
105374	241967
105374	412671
105374	480473
105374	511253
170911	14088
170911	237402
170911	269951
170911	515042
7073	292755
236451	162659
498595	445018
498595	512984
39846	59183
39846	179385
498601	76292
498601	477468
203691	407011
498604	280573
498604	294525
531376	96961
531376	129871
531376	145979
531376	172951
531376	244015
334770	190980
72626	225387
72626	285973
105396	28211
105396	542620
498614	408624
498614	424040
7093	116328
269240	482945
269240	489115
269240	522658
138168	75562
138168	129622
72634	379598
72634	391180
433082	358445
433082	391950
498620	176115
498620	371094
269242	323402
302011	158629
302011	293345
465856	79954
465856	108817
465856	112633
465856	162492
498625	93529
498625	273059
498625	348314
498625	410966
498625	449456
498625	518077
203723	7556
203723	28086
203723	54487
203723	151250
203723	155408
203723	273436
203723	480473
400333	60100
400333	138608
400333	181447
400333	404182
400333	436250
400333	516957
203733	250065
203733	257244
236501	458358
236501	540328
7127	90833
269269	124965
269269	475606
367579	227214
203740	87706
334815	157948
334815	401050
105440	45970
105440	157837
105440	469762
39905	250308
138211	31980
138211	130542
138211	213200
138211	410747
