# Undirected graph: reduceddataset.txt
# Reduced Amazon Graph
# Nodes: 90000 Edges: 221086
# FromNodeId	ToNodeId
271392	26128
271392	151815
271392	339209
271392	423714
533539	109106
533539	112253
533539	182358
533539	193097
533539	289036
533539	431789
533539	470105
271396	93376
271396	190152
271396	410179
271396	411375
271396	441641
271396	445871
271396	462625
271396	487433
271397	108030
271397	138548
271397	230479
271397	281513
271397	390745
271397	427758
271397	446770
533544	27542
533544	102807
533544	167476
533544	308376
533544	324921
271402	56711
271402	123304
271402	286245
271402	385197
271402	481100
9261	377059
271408	487718
271408	488508
271408	509800
271411	76985
271411	177727
271411	309473
271411	404495
271411	521261
271412	41712
271412	203755
271412	218115
271412	241505
271412	248913
271412	523057
9268	34197
9268	211912
9270	280881
9270	398016
9270	462025
533557	348075
9272	109200
9272	544118
9275	78371
9275	215969
9275	325842
271420	17002
271420	63323
271420	100683
271420	414202
271420	419491
271420	508029
9276	30439
9276	30441
9276	51407
533566	112383
533566	213707
533566	248971
533566	383933
533566	406414
271423	155481
271423	194827
271423	213628
271423	213728
271423	320208
271423	510631
271423	516411
9280	160878
9280	396837
533565	51719
533565	71879
533565	242677
533565	470822
533565	536365
533572	11853
533572	48447
533572	455502
271429	39748
271429	229357
271429	255185
271429	372538
271429	404946
271430	94524
271430	119097
271430	132818
271430	236957
271430	392173
271430	490673
271428	154628
271432	258486
271432	261732
271432	480647
9289	31514
9289	103709
9289	128401
9289	366382
9289	512002
9289	539063
533578	124419
533578	340139
533578	453569
271435	56073
271435	62893
271435	360765
271435	386227
533573	166385
533573	413317
533573	498604
271438	273972
271438	300228
9295	20141
9295	165137
9295	465457
533585	59073
533585	274123
533585	487896
533585	543595
533585	547699
271443	99991
271443	213679
271443	217968
271443	381793
271443	401394
271443	422110
271443	447922
271443	454288
271443	465862
271443	467832
271443	535638
271447	105397
271447	115031
271447	136571
9303	69308
9303	86995
9303	194855
9307	27156
9307	339305
9307	407708
9307	523393
271453	163442
9309	9311
9309	17694
9309	158593
9309	333288
9311	17694
9311	158593
9311	333288
271456	247684
271456	291247
271456	399249
271456	413173
271456	433979
271456	447539
271456	516929
271456	522367
271456	534014
271456	534902
533601	34768
533601	165157
533601	207248
533601	285068
533601	424585
533601	506612
533601	521589
533602	12094
533602	36021
533602	110342
533602	231633
533602	378799
533602	422636
533602	426636
533602	439888
533602	535254
271457	31917
271457	156976
271457	161639
271457	252237
271457	428272
9313	156357
9313	184273
533605	35799
533605	105182
533605	210941
533605	246227
533605	342451
533605	497053
533597	47391
533597	134901
533597	135210
533597	383986
533597	383987
533597	384009
9320	55897
9320	64647
9320	142294
9320	209150
9320	209642
9320	228170
9320	288756
9320	293763
9320	317992
9320	348463
9320	378168
9320	449336
533609	89986
271466	27290
271466	246938
271466	323639
271466	447713
271467	241082
271467	275008
271467	286559
271467	339445
533616	78355
533616	165699
533616	166286
533616	191358
533616	193357
533616	370565
533616	433270
9329	131499
9329	156236
9329	318101
9329	380736
9332	100274
9332	278569
9332	474752
9334	285950
9334	371404
9339	25719
9339	232728
9339	232846
9339	398106
9339	513394
271485	26060
271485	50406
271485	104281
271485	332652
271485	394274
271485	512678
271486	227269
271486	357253
533635	35352
533635	205868
533635	276820
533635	302819
533635	455370
533635	465822
9350	130990
9350	333847
533640	62168
533640	240639
533640	286995
533640	305802
9354	40037
9354	317949
9354	337289
9354	459073
9354	508591
9356	29115
9356	162126
9356	293124
9356	460838
533647	31802
533647	125061
533647	129226
533647	133484
533647	179154
533647	202561
533647	221193
533647	230277
533647	249042
533647	390719
533647	422847
533647	458159
9360	83949
9360	321154
9360	522390
9360	535229
271505	92791
271505	247530
271505	271506
271506	43252
271506	247530
9363	78989
9363	89583
9363	112885
9363	135118
9363	143394
9363	182682
9363	195271
9363	301789
9363	308236
9363	377369
9363	407765
9363	448921
9363	482100
9363	490999
9359	104277
9359	110944
9359	489312
9365	82963
9365	300636
9365	320892
9365	343111
9365	358267
533654	49774
533654	543605
533654	545791
533654	546117
533654	547301
533654	548197
271510	35416
271510	198627
271510	234781
271510	422025
271510	542445
271510	544282
9367	22504
9367	128408
9367	128411
9367	128412
9367	498967
9367	524127
271513	103792
271513	140487
271513	165114
271513	226743
271513	226745
271513	271516
271513	271522
271513	542736
271513	543912
533657	27473
533657	41279
533657	110933
533657	140655
533657	425396
533657	443597
533659	207782
533659	361453
271516	226743
271516	226745
271516	271522
271516	542736
9373	326841
9373	393756
9373	439100
271518	26932
271518	97568
271518	134400
271518	280401
271518	285434
271518	538459
9376	17055
9376	252006
9376	504587
9376	504647
533664	63990
533664	71788
533664	238630
533664	301745
533664	318967
533664	384542
271522	226743
271522	226745
9380	9385
9380	9433
9380	29966
9380	29968
9380	29971
9380	52152
9380	426349
9381	147308
9381	285252
9381	293756
9381	339266
9381	475077
9382	29929
9382	520380
533669	38442
533669	446682
533669	537758
533669	539697
271528	61008
271528	200182
271528	217724
9385	9393
9385	9433
9385	29966
9385	29968
9385	29971
9385	52152
9385	366868
9385	426349
9386	9390
9386	9393
9386	9440
9386	29967
9386	52074
9386	52152
9386	516301
533675	11432
533675	20815
533675	32330
533675	55710
533675	98781
533675	147291
533675	179916
533675	251709
533675	344112
533675	381991
533675	393455
533675	400900
533675	408281
533675	417512
533675	437473
533675	454651
533675	493270
533675	502624
533675	509548
533675	518431
533675	519154
9387	46373
9387	60902
9387	395681
9387	427536
9387	510308
533678	45288
533678	99208
533678	183709
533678	250027
533678	314551
533678	358560
533678	422217
9390	9393
9390	9440
9390	29959
9390	29967
9390	516301
9393	9440
9393	52074
9393	52152
9393	516301
533682	353679
533682	353681
533682	495371
533682	522970
9396	41835
9396	140742
9396	161642
9396	310518
9396	358769
9396	408910
9396	422129
9396	516152
9396	522889
271541	70068
271541	99387
271541	126186
271541	319829
271541	352988
271541	399625
271546	70068
271546	99387
271546	126186
271546	319829
271546	352988
271546	399625
271546	520510
9405	54275
9405	160617
9405	248257
9405	272751
9405	311099
9405	423961
533694	134405
533694	290446
533694	368152
533693	119748
533693	326594
533693	378701
533693	425411
9408	302841
9408	326900
9408	327717
9408	362190
9408	417013
9408	508807
271554	31510
271554	68953
271554	185645
271554	378621
271557	235599
271557	284323
271557	397345
271557	467007
533703	153954
533703	331846
533703	388509
271560	255262
271560	278509
271560	435112
271560	510592
9415	344572
9415	368734
9415	387567
271563	174321
271563	187003
271563	358221
271563	516807
271563	540142
271565	147633
271565	281858
271565	436844
271566	177513
271566	216754
271566	413709
271566	494518
271568	249890
271568	483095
9427	63850
9427	326985
9427	547180
533716	15281
533716	127971
533716	164601
533716	236627
533716	278903
533716	540619
9433	29968
9433	29971
9433	366868
9433	426349
533722	64844
533722	77557
533722	299493
533722	400938
9440	29967
9440	52152
9440	516301
271585	50524
271585	155356
271585	425308
271588	271624
271588	545830
271590	54437
271590	54589
271590	87658
271590	94307
271590	255176
271590	544463
271590	545421
271591	77805
271591	312136
271591	401882
271592	65170
271592	544138
9449	393151
271594	11716
271594	67745
271594	82913
271594	135804
271594	351635
9453	213650
9453	500603
271601	21140
271601	27693
271601	35558
271601	197038
271601	206319
271601	291064
271601	306924
271601	363305
271601	396813
271601	446906
271602	14219
271602	179303
271602	356461
271602	385150
271602	404314
271603	14762
271603	134936
271603	203431
271603	219919
271603	225957
271603	292923
271603	327589
271603	337103
271603	367351
271603	418314
271603	472858
9457	287280
9457	317852
9457	352789
9457	385300
9457	397159
271605	29391
271605	59748
271605	360407
271605	459809
9462	134767
9462	437890
9463	29675
9463	117422
9463	162009
9463	378781
9464	80286
9464	216576
9464	287823
9464	514279
271608	82024
271608	131829
271608	187007
271608	196590
271608	208881
271608	365654
271608	370875
9466	36711
9466	54333
9466	96143
9466	195383
9466	450207
9466	463102
9466	499026
533758	99784
533758	174144
533758	201524
533758	416981
533758	423168
533758	452120
271617	199883
271617	544673
271617	547036
533764	49150
533764	491592
9478	29991
9478	73968
9478	237283
9478	275426
9478	320359
9478	499281
9478	516134
533768	120511
533768	216701
533768	342923
271625	271632
271625	546924
271625	546925
271625	547760
271625	547762
271625	548323
9480	254408
9480	363130
9480	422692
9480	533935
533771	10775
533771	40121
533771	75884
533771	103000
533771	144040
533771	148236
533771	225128
533771	242080
533771	256642
533771	355216
533771	390148
533771	418169
533771	433695
533771	438452
533771	460047
533771	470118
533771	500361
533772	348903
533772	453893
533772	506633
9486	215146
9486	317053
9486	396432
9487	54129
9487	134465
9487	220000
9487	227229
9487	540545
271632	242986
271632	546924
271632	546925
271632	547760
271632	547762
271633	168869
271633	472479
271633	472488
271633	501899
9488	252063
9488	396712
9488	429019
533779	98860
533779	109582
533779	181881
533779	252442
533779	284222
533779	356636
9492	39718
9492	239000
9493	32435
9493	132479
9493	293605
533781	475406
533781	505119
9494	54462
9494	160408
9494	428188
9498	349233
271645	32606
271645	67891
271645	115916
271645	182887
271645	221847
271645	287188
271645	311771
271645	352110
271645	375354
271647	37274
271647	120637
271647	286323
271647	541450
271648	127533
271648	257702
271648	288018
271648	297021
271648	389429
271648	389464
271653	103676
271653	170981
271653	273718
271653	524170
9510	154406
9510	185613
9510	295791
9510	322400
9510	322723
9510	471621
9511	36149
9511	153340
9511	230631
9511	383682
9511	523423
9512	153099
9512	193835
9512	208521
9512	274664
9512	537812
9512	539613
533797	70588
533797	114768
533797	139398
533797	166072
533797	191118
533797	485042
533797	517372
9519	46522
9519	215601
9519	222446
9519	233794
9519	234717
9519	234858
9519	524023
9520	46130
9520	504932
533809	183890
533809	201522
533809	341347
533809	388730
533810	68050
533810	143304
533810	211274
533810	227005
533810	256688
533810	277289
533810	280922
271668	22029
271668	57047
271668	60356
271668	258885
271668	348785
533814	134195
533814	197806
533814	247642
533814	335964
533814	441718
533814	538752
9527	40714
9527	218713
9527	321498
9527	415503
9527	460151
9528	48203
9528	79166
9528	116811
9528	145414
9528	201090
9528	328012
9528	369814
533819	334830
533819	394247
533819	394281
533819	406835
533819	406836
533819	479901
9532	54775
9532	209578
9532	228570
9532	338544
9532	463646
533822	110171
533822	389665
533822	511964
533822	542040
533824	129665
533824	134252
533824	374026
271681	92201
271681	169357
271681	350927
271681	383668
533826	58088
533826	104408
533826	112089
533826	246676
533826	506776
9539	153733
9539	322221
9539	424378
533828	58096
533828	86389
533828	142681
533828	406460
533828	408617
533828	429611
271685	73614
271685	86833
271685	193996
271685	478204
271685	503078
271685	506801
533829	94539
533829	111700
533829	227342
533829	367203
533829	438745
271684	123918
271684	298546
271684	387284
271684	393061
271684	408169
271684	449103
9537	312161
9537	325620
9537	454880
533833	190041
533833	362195
533833	387491
533833	454389
533833	495607
533827	76933
533827	224017
533835	239107
533835	330025
533835	450151
9547	107941
9547	367070
9547	374114
9547	432367
9547	435091
533836	171669
271698	371732
271698	381218
271698	433531
9555	21528
9555	24338
9555	45452
9555	65074
9555	107015
9555	119504
9555	169511
9555	219658
9555	272715
9555	421644
271700	129654
271700	162933
533845	21168
533845	120353
533845	120356
533845	158984
533845	192554
9558	54660
9558	143429
9558	374275
9558	491335
9559	207073
9559	302205
9559	500012
9564	181501
9564	249421
9564	283906
9564	305611
9564	420289
9564	508618
533853	180994
533853	180995
533853	241102
533853	290299
533853	385431
533853	457175
533854	15481
533854	32414
533854	177057
533854	193392
533854	419465
271710	172703
9568	168651
9568	175819
9568	408315
533856	57347
533856	297307
533856	504924
533859	108409
533859	176473
533859	220000
533859	487928
533861	39464
533861	435894
533861	502712
271719	61715
271719	291368
533864	43509
533864	244661
533864	321060
533864	384049
533864	398276
533864	404575
533864	459213
9581	54373
9581	64585
9581	213038
9581	338809
9581	465813
533870	37967
533870	185266
533870	542283
533870	544718
9583	57523
9583	304523
9583	420823
9583	475085
9583	494872
9583	502086
533872	95001
533872	141881
533872	164978
533872	181883
533872	299677
533872	362129
533872	519113
271729	494474
271729	509197
533873	37000
533873	97386
533873	97443
9587	60864
9587	134633
9587	141504
9587	179928
9587	188981
9587	191891
9587	366875
9587	508045
9587	544142
9587	545809
9587	546721
9587	546818
533876	163125
533876	183486
533876	498601
533880	375436
533880	390657
533880	454743
533882	411553
9596	11651
9596	36467
9596	130781
9596	394202
271744	80794
271744	133539
271744	248095
271744	308717
271744	325093
271744	328645
271744	397547
271744	448098
271744	524100
9601	39739
9601	454448
533891	28682
533891	373235
533891	420900
533891	444746
9606	95154
9606	193311
9606	403938
9606	509045
271751	25614
271751	145964
271751	541694
533896	71789
533896	174256
533896	370528
533896	502532
533897	16793
533897	97023
533897	445520
533899	89821
533899	210109
533899	290929
533899	297330
9614	9615
9614	9616
9614	9622
9614	9626
9614	9628
9614	9632
9614	9635
9614	241237
9614	367594
9615	9616
9615	9617
9615	9618
9615	9622
9615	9626
9615	9628
9615	9635
9615	53430
9615	241237
9615	367594
9616	9617
9616	9618
9616	9619
9616	9626
9616	9628
9616	9632
9616	53430
9616	241237
271761	9719
271761	120508
271761	192541
271761	205883
271761	300167
271761	331459
271761	345477
271761	453528
9618	9619
9618	9628
9618	9635
9618	53430
9619	9617
9619	9632
9619	9635
533905	14445
533905	123426
533905	127075
533905	127341
533905	278417
533905	392363
9617	9635
9622	9632
9622	9635
533911	440744
9624	401467
9624	417158
9625	182750
9625	289722
533913	184190
533913	398255
9627	41667
9627	86291
9627	105120
9627	190713
9627	214459
9627	328632
9627	379788
9627	472441
9627	519231
9626	53430
9626	367594
9628	53430
9628	367594
9630	21930
9630	158990
9630	240657
9630	410233
9630	450485
533912	545400
533912	545425
9632	9635
9632	53430
9635	53430
9635	241237
533924	86123
533924	156277
533924	291764
533924	338545
533924	367078
533924	429058
271781	74428
271781	222776
271781	394154
271781	417706
271781	459514
9638	32032
9638	109128
9638	221155
9638	313491
9638	332262
9638	453347
9638	468272
9638	468722
9637	44940
9637	116336
9637	158274
9637	206094
9637	220270
9637	227572
533923	46383
533923	138558
533923	355421
533923	536114
271785	66261
271785	174116
271785	271786
271785	271790
271785	546527
271785	546884
271786	66261
271786	174116
271786	271790
271786	546527
271786	546882
271786	546884
9641	18557
9641	254538
9641	478519
9641	486956
533933	243180
533933	398504
533933	403391
533933	419017
533933	446594
533933	466328
533933	489712
271790	66261
271790	174116
271790	546527
271790	546529
271790	546879
271790	546881
271790	546882
271790	546884
271790	547677
9645	224509
9645	340592
9645	426678
9645	489563
9645	494670
533935	97888
533935	254408
533935	422692
9649	158577
9649	295118
9650	43881
9650	144191
9650	157624
9650	534623
9650	543105
9652	112249
9652	427298
9652	454811
9652	457927
9652	509511
533943	29217
533943	59370
533943	243163
271800	10591
271800	84849
271800	111966
271800	432014
271800	446402
9660	16937
9660	21083
9660	179732
9660	300570
9660	377969
9660	432912
9660	503135
9660	507908
533949	72909
533949	94703
533949	156611
533949	193896
533949	215555
533949	333405
533949	370847
533949	440019
271806	20616
271806	75023
271806	105341
271806	150649
271806	317481
271806	320554
271806	408161
533950	63048
533950	351477
533950	351518
533950	399493
533950	399497
9666	208886
9666	458358
9666	465844
9668	38967
9668	68765
9668	288516
9668	438576
9668	442479
9669	60844
9669	120937
9669	131960
9669	207027
9669	303326
9669	349396
9669	519231
9670	80910
9670	94603
9670	213840
9670	225536
9670	359836
9670	371777
9670	393804
9670	457241
271813	33803
271813	78553
271813	306793
271813	462832
271813	487055
271817	83639
271817	114310
271817	150397
271817	200371
271817	224724
271817	247955
271817	471305
271817	543485
271817	543768
271817	548440
533962	32795
533962	41230
533962	49850
533962	65666
533962	92112
533962	94597
533962	100900
533962	116796
533962	157375
533962	177417
533962	282383
533962	415953
9675	114154
9675	229127
271818	36980
271818	92791
271818	186846
271818	427967
271818	427969
9673	117340
9673	143523
9673	173249
9673	389926
9676	80420
9676	244888
9676	323536
9681	24290
9681	74231
9681	115562
9681	284574
9681	371711
533971	67059
533971	98931
533971	306398
533971	437369
271827	157212
271827	191308
271827	378993
271827	448392
271827	502131
271829	10552
271829	28117
271829	28603
271829	164494
271829	208195
271829	245448
271829	248987
271829	251556
271829	402538
271829	407070
271829	433215
271829	461312
271829	464141
271829	521246
533975	14111
533975	188828
533975	503101
533976	19758
533976	44940
533976	116336
533976	220270
533976	331381
533978	135918
533978	215327
533978	328568
533978	335898
533978	406759
9690	110104
9690	506625
9692	250885
9692	256688
9692	332690
9692	475603
271839	32246
271839	38251
271839	416791
271839	518495
271841	29120
271841	183979
271841	398472
271841	433988
271841	508388
271842	39572
271842	99491
271842	289338
271842	339849
271842	467552
9697	86113
9697	86115
9697	91366
9697	194236
9697	359759
533987	442906
533987	539358
533990	126779
533990	131985
533990	170584
533990	243929
533990	298956
533990	340063
533991	206278
533991	223425
533991	310415
533991	402628
533991	499339
271846	312392
271846	312621
271846	409423
271846	433427
533992	45836
533992	241318
533992	376313
533992	514281
533998	223389
533999	296732
533999	340072
533999	343528
271857	14546
271857	247588
271857	393551
534001	18518
534001	38238
534001	416143
534001	447877
534002	152494
534002	295030
534002	413530
534004	91734
534004	231159
534004	436248
9717	25670
9717	143181
9717	154293
9717	163811
9717	164329
9717	199488
9717	247537
9717	287315
9717	296537
9717	313762
9717	441865
9717	465500
9717	468338
271861	25670
271861	63654
271861	120867
271861	139603
271861	199488
271861	294229
271861	331836
271861	465500
271861	483385
271861	497843
9719	205883
9719	300167
9719	331459
9719	453528
9720	176510
9720	371972
534009	19500
534009	362906
271862	23044
271862	182745
271862	279508
271862	324263
534011	80563
534011	118792
534011	192404
534011	232737
534011	477925
271868	127791
271868	172776
271868	187478
271868	223892
271868	245118
271868	250683
271868	301959
271868	491637
9724	23671
9724	93638
9724	188813
9724	272919
9726	86426
9726	96016
9726	113237
9726	118218
9726	249206
9726	373626
9726	443819
534015	257308
534015	275404
534015	348805
534015	350787
534015	355867
534015	439310
534014	247684
534014	399249
534014	447539
534014	516929
534014	534902
534010	142134
534010	294344
534010	344018
9730	54610
9730	182461
9730	336813
9730	536229
9731	9733
9731	65397
9731	178650
9731	178652
9731	178656
9731	537262
9733	178650
9733	178652
9733	178656
271879	11812
271879	51198
271879	117876
271879	339768
271879	361834
271879	423050
271879	496654
534025	67631
534025	70630
534025	77582
534025	121701
534025	229610
534025	361722
534025	388245
534025	512962
271881	19116
271881	197304
271882	85720
271882	111312
271882	208936
271882	247407
271882	379522
271882	517885
271884	121944
271884	344930
534028	12404
534028	189305
534028	326834
534028	469904
534028	513040
534030	85889
534030	144154
9744	65118
9744	88455
9744	133156
9744	186869
9744	247548
9744	382173
9744	450703
9744	537393
9745	45159
9745	364078
9745	417224
9745	448789
271893	38919
271893	61509
271893	99199
271893	127977
271893	332231
271893	414813
271893	463390
9750	133827
9750	236172
9750	292192
9750	292413
9750	487571
9753	37091
9753	43621
9753	433577
9753	516142
534041	368085
534041	425400
271899	80709
271899	121194
534048	44188
534048	100648
534048	162779
534048	166157
534048	166167
534048	400794
534048	424621
534048	523421
271905	33462
271905	64649
271905	215938
271905	229389
271905	327545
271905	370215
271905	409477
271905	441581
271905	467234
271905	483235
9762	16457
9762	196682
9762	214555
9762	216152
534051	94165
534051	206142
534051	206143
534051	288262
534051	405883
534051	464924
271910	41882
271910	68204
271910	164232
271910	174065
271910	199618
271910	242223
271910	341924
271910	381860
271910	489643
271910	523798
9768	20594
9768	112726
9768	246044
9768	283961
534059	229353
271917	125626
271917	251700
271917	435134
9773	71222
9776	10575
9776	11619
9776	68575
9776	216791
9776	232712
9776	367312
271921	85359
271921	174333
271921	321012
271921	411501
9781	42839
9781	139550
9781	152710
9781	172513
9781	191389
9781	212838
9781	287782
9781	303373
9781	316401
9781	386964
9781	412444
9781	413607
9781	502178
271928	192310
271928	203633
271928	419009
271928	485105
271928	491554
534077	241143
534077	354570
534081	376125
534081	400092
534081	415280
534081	541549
9795	102498
9795	394356
9795	426463
534084	195813
534084	213866
534084	394058
534084	411096
534084	455148
534086	397553
534086	397556
534086	402201
534086	469152
9800	39494
9800	141297
9800	188056
9800	318021
9800	536996
534090	107647
534090	174080
534090	338163
534090	495095
271951	467171
271951	519493
271952	59143
271952	176722
271952	449339
9809	76937
534099	151806
534099	228067
534099	256878
534099	369706
271954	14581
271954	69407
271954	72792
271954	274231
271954	350242
271954	422141
271954	539491
9811	15082
9811	50813
9815	95278
9815	437627
9815	499330
9815	503762
9815	539304
9820	249732
9820	453486
9820	542381
9825	239327
9825	443439
271972	331750
271972	366153
271972	451607
271972	464337
534117	57598
534117	64111
534117	152292
534117	247942
534117	261775
534117	272477
534117	289930
534117	367172
534117	460577
271973	143363
271973	246023
271973	390661
271973	547627
9831	22988
9831	42699
9831	82888
9831	125236
9831	136184
9831	331933
9831	460208
9831	508684
271977	501863
271977	512965
271979	321472
271979	409526
271979	409527
271979	409529
271979	409534
271979	409535
534128	40658
534128	44665
534128	49403
534128	246775
534128	353335
534128	521889
9840	74887
9840	80131
9840	380925
271986	25161
271986	31766
271986	48884
271986	55014
271986	61443
271986	63117
271986	76639
271986	79534
271986	372998
271986	493234
534131	14568
534131	53289
534131	62430
534131	173036
534131	182912
534131	203868
534131	220512
534131	225634
534131	226129
534131	226733
534131	358158
534131	396638
534131	501600
534132	15565
534132	22012
534132	232569
534132	319579
534132	438763
534133	121117
534133	145642
534133	195830
534133	217014
534133	294925
534133	315910
534133	339961
534133	355554
534133	379472
271990	15799
271990	34136
271990	105443
271990	375375
271990	491870
9845	19462
9845	236921
9845	279931
9845	513140
9845	538224
534137	27527
534137	56452
534137	298150
534137	333426
534137	456537
9849	83734
9849	138833
9849	483923
9852	46876
9852	83327
9852	136841
9852	198448
9852	546722
9852	547040
534140	106029
534140	114253
534140	371037
534140	413045
534140	431566
534140	494770
271996	172017
272001	30541
272001	178934
272001	276021
272001	325723
272001	421938
272001	513206
534150	69903
534150	117855
534150	145920
534150	421898
534150	490896
534154	10702
534154	80988
534154	112546
534154	383496
272011	199716
272011	217540
272011	249102
272011	338110
534157	186270
534157	243957
534157	312495
9869	203600
9869	226912
9869	276086
9869	276847
9869	341761
272015	23072
272015	24320
272015	33172
272015	35677
272015	68873
272015	72034
272015	89593
272015	122893
272015	139045
272015	139281
272015	183811
272015	192688
272015	201583
272015	211060
272015	221602
272015	261040
272015	322111
272015	335587
272015	379438
272015	404819
272015	416472
272015	437505
272015	437753
272015	441837
272015	459357
272015	462540
272015	509301
9871	203470
9871	314734
9871	491458
272017	181291
272017	545227
272017	545807
272017	547398
9874	145470
9874	219194
9874	371811
9874	392390
9874	454498
9874	534935
9875	44178
9875	545911
9875	547689
9875	547959
9875	548150
272023	431246
272023	455701
9886	54618
9886	229409
9886	542800
9886	545841
9886	547635
534175	180979
534175	314577
534175	329778
9890	133801
9890	180637
9891	159555
9891	182995
9891	227599
9891	443957
9891	520229
534180	171221
534180	244944
534180	392773
9893	52159
9893	221011
9893	298405
9893	412947
9893	417079
9893	462537
9895	32239
9895	119572
9895	119574
9895	216070
534188	205211
534188	489141
534188	524170
9901	211020
9901	225838
9901	484837
272047	40656
534192	186253
534197	219103
534197	326322
534197	502572
534197	507753
534197	511633
534202	495323
9918	93040
9918	323071
9918	427490
534207	359414
534207	504701
534207	511126
9920	365882
9920	380822
9920	423230
9920	540943
272065	191036
272065	199139
272065	235244
272065	376430
272065	410412
272065	437561
534209	182785
534209	223346
272064	241196
534212	319540
534212	433411
272066	138994
272066	162365
272066	170871
272066	510034
272070	151383
272071	299342
9928	326422
272074	34210
272074	114340
272074	133797
272074	538181
272074	542781
272074	545782
272074	547146
272076	243807
272076	521345
534232	196266
534232	220029
534232	310890
534234	22100
534234	24242
534234	91928
9947	41923
9947	129556
9947	155261
9947	358650
9947	359000
9947	375131
9947	520508
9948	146990
9948	237792
9948	300622
9948	400732
9949	69520
9949	182590
9949	199207
9949	301911
9949	492966
9949	518479
272094	79247
272094	85215
272094	148506
272094	151389
272094	155077
272094	163182
272094	202917
272094	211777
272094	239107
272094	278551
272094	307175
272094	335348
272094	479830
272091	367331
272091	397322
272091	443472
9950	278952
9950	340446
9950	381729
9954	123956
9954	220193
9954	425702
9954	539454
272098	103425
272098	329071
272098	482499
272098	487438
9957	120183
9957	228765
9957	235146
9957	353876
9957	375088
9958	82747
9958	199628
9958	383056
9958	390013
9958	450716
272102	145058
272102	312838
272102	314297
272102	445277
9970	22878
9970	86831
9970	94875
9970	101653
9970	102326
9970	140477
9970	232944
9970	239152
9970	251238
9970	286239
9970	292536
9970	301619
9970	304708
9970	361968
9970	483998
9970	516228
9970	523254
9970	537900
272114	64911
272114	85877
272114	274026
272114	296132
272114	337877
272114	409657
9975	19288
9975	121214
9975	167473
9975	168735
9975	184776
9975	227936
9975	235227
9975	239049
9975	474155
534264	107650
534264	231523
9977	90278
9977	144325
9977	292918
9977	293248
272122	16168
272122	17396
272122	235381
272122	546171
272122	547444
534266	252384
534266	319290
534266	350627
534266	359003
534266	542582
534269	62441
534269	150907
534269	470521
272131	99360
272131	365606
272131	438945
272131	459852
272131	487879
272131	515854
9988	122105
9988	126657
9988	185565
9988	514574
534277	381974
534277	428273
534277	476214
534278	470436
534278	477812
534278	495285
9990	14390
9990	18263
9990	27784
9997	83437
9997	109088
9997	127661
9997	143291
9997	176821
9997	217147
9997	256553
9997	279831
9997	303421
9997	334396
9997	413499
9997	432341
9997	436885
272142	323944
272142	389477
272142	443453
272142	536348
534288	49961
534288	113441
272148	143299
272148	343412
272148	416982
272148	436556
272148	489414
272148	521639
10005	31883
10005	79951
10005	219421
10005	452054
10005	501457
272152	26514
272152	44405
272152	101860
272152	292316
272152	337900
272152	413834
272152	437758
534299	14515
534299	110057
534299	143807
534299	208762
534299	282954
534299	288357
534299	397291
534304	21026
534304	41671
534304	137109
534304	466492
534307	19252
534307	71210
534307	170410
534307	203632
534307	217427
534307	306218
10022	61532
10022	212581
10022	335608
10022	358745
534310	283600
534310	364150
534310	377038
534310	427972
272169	55966
272169	159630
272169	319043
272169	356963
534314	26312
534314	49091
534314	126294
534314	184445
534314	205174
534314	213058
534314	217002
534314	223357
534314	272628
534314	313075
534314	348525
534314	349619
534314	434464
534314	518058
534322	68940
534322	105638
534322	209688
534322	254336
534322	461835
534322	475981
534322	537649
272179	174813
272179	444665
10036	27114
10036	54315
10036	153825
10036	319617
10036	515175
272178	16977
272178	79250
272178	103900
272178	225293
272178	300160
272186	326616
272186	335965
272186	375977
272186	436045
272186	466710
272191	19255
272191	68503
272191	94512
272191	228515
272191	291214
272191	294077
272191	376200
534335	76257
534335	94253
534335	185354
534335	411336
534335	478684
272197	51226
272197	294356
272197	367196
534343	124471
534343	204842
534343	457568
534343	536893
272201	170294
272201	247672
534352	139657
534352	231511
534352	351720
534352	498634
534359	62939
534359	166384
10075	99156
10075	273841
10075	326118
10075	338449
10075	362694
10075	489540
534364	50543
534364	227873
534364	456363
272223	280573
272223	294525
272223	391870
272223	498604
534368	358662
534368	396270
534368	458263
534368	466565
534367	331344
534367	414255
272226	92382
272226	258839
272226	399684
272226	489777
272226	490129
272226	491759
534369	140998
534369	204784
534369	351375
10085	26935
10085	82583
10085	543255
534373	402948
534373	440026
534375	141790
534375	408491
534375	536573
534375	547783
10088	162633
272234	25496
272234	95877
272234	145305
272234	151671
272234	221526
272234	466343
272234	498926
10091	243668
10091	315325
534381	182950
534381	229999
534381	281107
534381	303751
534381	360684
534381	373693
534381	456442
534383	15088
534383	59387
534383	67225
534383	113244
534383	213184
534383	229696
534383	346416
534383	412897
534383	454391
272241	29182
272241	175533
272241	187690
272241	219735
272241	546898
10098	136453
10098	137577
10098	543384
10102	322053
10102	518078
272247	518430
534392	45146
534392	125841
534392	475489
534397	51312
534397	59633
534397	213131
272255	252091
272255	401763
534400	38559
534400	244620
272257	223521
272257	293464
272257	297612
272257	472359
534402	12372
534402	105919
534402	143216
534402	222410
534402	223073
534402	250272
534402	332601
534402	347609
534402	348316
534402	377168
534402	404169
534402	507458
534401	61569
534401	421478
534401	435541
534401	513205
